,Unnamed: 0,Type,ComplexID,ID,Name,Street,District,Date,Discount,URL,FullName,Rooms,MaxTotalArea,MaxPPSM,MaxTotalPrice,MinTotalArea,MinPPSM,MinTotalPrice,TotalArea,TotalPrice,PPSM,Location
176,91,flat,17,36,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 1_x000D_
(I черга будівництва)",Подільський р-н,введений,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 1_x000D_
(I черга будівництва))",3 комнаты,89.4,17540.0,1568076.0,78.3,17540.0,1373382.0,78.3-89.4 кв м.,1.37-1.57 млн. грн.,17.5-17.5 тис. грн.,"50.4965098, 30.4403367"
177,92,flat,17,36,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 1_x000D_
(I черга будівництва)",Подільський р-н,введений,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 1_x000D_
(I черга будівництва))",4 комнаты,96.2,17540.0,1687348.0,96.2,17540.0,1687348.0,96.2-96.2 кв м.,1.69-1.69 млн. грн.,17.5-17.5 тис. грн.,"50.4965098, 30.4403367"
178,93,flat,17,36,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 1_x000D_
(I черга будівництва)",Подільський р-н,введений,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 1_x000D_
(I черга будівництва))",5 комнат,132.9,17540.0,2331066.0,132.9,17540.0,2331066.0,132.9-132.9 кв м.,2.33-2.33 млн. грн.,17.5-17.5 тис. грн.,"50.4965098, 30.4403367"
179,94,flat,17,37,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 3_x000D_
(I черга будівництва)",Подільський р-н,введений,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 3_x000D_
(I черга будівництва))",2 комнаты,60.4,17848.0,1078019.0,60.4,17848.0,1078019.0,60.4-60.4 кв м.,1.08-1.08 млн. грн.,17.8-17.8 тис. грн.,"50.4965098, 30.4403367"
180,95,flat,17,37,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 3_x000D_
(I черга будівництва)",Подільський р-н,введений,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 3_x000D_
(I черга будівництва))",3 комнаты,119.3,18463.0,2092522.0,75.3,17540.0,1390264.0,75.3-119.3 кв м.,1.39-2.09 млн. грн.,17.5-18.5 тис. грн.,"50.4965098, 30.4403367"
181,96,flat,17,38,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 4_x000D_
(I черга будівництва)",Подільський р-н,введений,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 4_x000D_
(I черга будівництва))",1 комната,45.4,18463.0,838220.0,45.4,18463.0,838220.0,45.4-45.4 кв м.,0.84-0.84 млн. грн.,18.5-18.5 тис. грн.,"50.4965098, 30.4403367"
182,97,flat,17,38,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 4_x000D_
(I черга будівництва)",Подільський р-н,введений,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 4_x000D_
(I черга будівництва))",3 комнаты,121.6,17540.0,2132864.0,121.6,17540.0,2132864.0,121.6-121.6 кв м.,2.13-2.13 млн. грн.,17.5-17.5 тис. грн.,"50.4965098, 30.4403367"
183,98,flat,17,39,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 5_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 5_x000D_
(I черга будівництва))",1 комната,59.66,18110.0,1080466.0,59.66,18110.0,1080466.0,59.66-59.66 кв м.,1.08-1.08 млн. грн.,18.1-18.1 тис. грн.,"50.4965098, 30.4403367"
184,99,flat,17,39,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 5_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 5_x000D_
(I черга будівництва))",2 комнаты,75.64,17556.0,1327936.0,72.96,17507.0,1277290.0,72.96-75.64 кв м.,1.28-1.33 млн. грн.,17.5-17.6 тис. грн.,"50.4965098, 30.4403367"
185,100,flat,17,39,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 5_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 5_x000D_
(I черга будівництва))",3 комнаты,119.3,17205.0,2052542.0,84.36,17205.0,1451404.0,84.36-119.3 кв м.,1.45-2.05 млн. грн.,17.2-17.2 тис. грн.,"50.4965098, 30.4403367"
186,101,flat,17,39,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 5_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 5_x000D_
(I черга будівництва))",5 комнат,127.98,17205.0,2201881.0,127.98,17205.0,2201881.0,127.98-127.98 кв м.,2.2-2.2 млн. грн.,17.2-17.2 тис. грн.,"50.4965098, 30.4403367"
187,102,flat,17,40,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 6_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 6_x000D_
(I черга будівництва))",1 комната,42.5,18463.0,784678.0,42.5,18463.0,784678.0,42.5-42.5 кв м.,0.78-0.78 млн. грн.,18.5-18.5 тис. грн.,"50.4965098, 30.4403367"
188,103,flat,17,40,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 6_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 6_x000D_
(I черга будівництва))",3 комнаты,86.1,17898.0,1541018.0,85.9,17898.0,1537438.0,85.9-86.1 кв м.,1.54-1.54 млн. грн.,17.9-17.9 тис. грн.,"50.4965098, 30.4403367"
189,104,flat,17,40,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 6_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"10% (3-к.кв та більше)_x000D_
 8% (2-к. кв.)_x000D_
",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 6_x000D_
(I черга будівництва))",4 комнаты,123.0,17540.0,2157420.0,120.8,17540.0,2118832.0,120.8-123 кв м.,2.12-2.16 млн. грн.,17.5-17.5 тис. грн.,"50.4965098, 30.4403367"
190,105,flat,17,41,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 7_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"При 100% оплаті:_x000D_
- 10% (3-к. кв.та більше)_x000D_
- 8% (2-к.кв.)_x000D_
При 50% оплаті:_x000D_
- 5% (3-к.кв. та більше)_x000D_
- 4% (2-к.кв.)",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 7_x000D_
(I черга будівництва))",1 комната,73.2,18480.0,1325681.0,41.93,18110.0,774866.0,41.93-73.2 кв м.,0.77-1.33 млн. грн.,18.1-18.5 тис. грн.,"50.4965098, 30.4403367"
191,106,flat,17,41,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 7_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"При 100% оплаті:_x000D_
- 10% (3-к. кв.та більше)_x000D_
- 8% (2-к.кв.)_x000D_
При 50% оплаті:_x000D_
- 5% (3-к.кв. та більше)_x000D_
- 4% (2-к.кв.)",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 7_x000D_
(I черга будівництва))",2 комнаты,84.76,17864.0,1483870.0,63.53,17507.0,1134900.0,63.53-84.76 кв м.,1.13-1.48 млн. грн.,17.5-17.9 тис. грн.,"50.4965098, 30.4403367"
192,107,flat,17,41,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 7_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"При 100% оплаті:_x000D_
- 10% (3-к. кв.та більше)_x000D_
- 8% (2-к.кв.)_x000D_
При 50% оплаті:_x000D_
- 5% (3-к.кв. та більше)_x000D_
- 4% (2-к.кв.)",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 7_x000D_
(I черга будівництва))",3 комнаты,119.3,17556.0,2052542.0,78.06,17205.0,1343013.0,78.06-119.3 кв м.,1.34-2.05 млн. грн.,17.2-17.6 тис. грн.,"50.4965098, 30.4403367"
193,108,flat,17,41,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 7_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"При 100% оплаті:_x000D_
- 10% (3-к. кв.та більше)_x000D_
- 8% (2-к.кв.)_x000D_
При 50% оплаті:_x000D_
- 5% (3-к.кв. та більше)_x000D_
- 4% (2-к.кв.)",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 7_x000D_
(I черга будівництва))",4 комнаты,120.66,17205.0,2075941.0,118.26,17205.0,2034649.0,118.26-120.66 кв м.,2.03-2.08 млн. грн.,17.2-17.2 тис. грн.,"50.4965098, 30.4403367"
194,109,flat,17,42,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 8_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"При 100% оплаті:_x000D_
- 10% (3-к. кв.та більше)_x000D_
- 8% (2-к.кв.)_x000D_
При 50% оплаті:_x000D_
- 5% (3-к.кв. та більше)_x000D_
- 4% (2-к.кв.)",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 8_x000D_
(I черга будівництва))",3 комнаты,112.12,17204.0,1928912.48,84.36,17204.0,1451329.0,84.36-112.12 кв м.,1.45-1.93 млн. грн.,17.2-17.2 тис. грн.,"50.4965098, 30.4403367"
195,110,flat,17,43,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 9_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"При 100% оплаті:_x000D_
- 10% (3-к. кв.та більше)_x000D_
- 8% (2-к.кв.)_x000D_
При 50% оплаті:_x000D_
- 5% (3-к.кв. та більше)_x000D_
- 4% (2-к.кв.)",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 9_x000D_
(I черга будівництва))",2 комнаты,88.86,17864.0,1528826.0,71.03,17205.0,1268880.0,71.03-88.86 кв м.,1.27-1.53 млн. грн.,17.2-17.9 тис. грн.,"50.4965098, 30.4403367"
196,111,flat,17,43,ЖК — Новомостицко-Замковецкий,"вул.Новомостицька_x000D_
вул.Замковецька, ж/б 9_x000D_
(I черга будівництва)",Подільський р-н,6.2018,"При 100% оплаті:_x000D_
- 10% (3-к. кв.та більше)_x000D_
- 8% (2-к.кв.)_x000D_
При 50% оплаті:_x000D_
- 5% (3-к.кв. та більше)_x000D_
- 4% (2-к.кв.)",https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/,"ЖК — Новомостицко-Замковецкий (вул.Новомостицька_x000D_
вул.Замковецька, ж/б 9_x000D_
(I черга будівництва))",4 комнаты,120.66,17205.0,2075941.0,118.26,17205.0,2034649.0,118.26-120.66 кв м.,2.03-2.08 млн. грн.,17.2-17.2 тис. грн.,"50.4965098, 30.4403367"
197,149,car,17,43,ЖК — Новомостицко-Замковецкий," вул. Новомостицька та Замковецька Паркінг №1,2,3,6,7",Подільський р-н,6.2018,,https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/?type=4,"ЖК — Новомостицко-Замковецкий  вул. Новомостицька та Замковецька Паркінг №1,2,3,6,7",,,,9999999.0,,,205800.0,,0.21-10.0 млн. грн.,,"50.4965098, 30.4403367"
198,182,noflat,17,36,ЖК — Новомостицко-Замковецкий,"ЖК «Новомостицько-Замковецький», ж/б 1- 9",Подільський р-н,,0%,https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/?type=2,"ЖК — Новомостицко-Замковецкий ЖК «Новомостицько-Замковецький», ж/б 1- 9",приміщення для зберігання велосипедів,14.4,16600.0,211318.0,3.7,15770.0,61420.0,3.7-14.4 кв м.,0.06-0.21 млн. грн.,,"50.4965098, 30.4403367"
199,183,noflat,17,37,ЖК — Новомостицко-Замковецкий,"ЖК «Новомостицько-Замковецький», ж/б 2- 9",Подільський р-н,,5%,https://kmb.ua/objects/21-zhk-vul-zamkovetska-ta-vul-novomostitska/?type=2,"ЖК — Новомостицко-Замковецкий ЖК «Новомостицько-Замковецький», ж/б 2- 9",Нежитлові приміщення,63.4,27825.0,1730503.0,40.7,27295.0,1132477.0,40.7-63.4 кв м.,1.13-1.73 млн. грн.,,"50.4965098, 30.4403367"
200,150,car,124,128,"пр-т Правди, 31-А, паркінг №1, №2","пр-т Правди,31-33",Подільський р-н,введений,-40%,https://kmb.ua/objects/130-1-prosp-pravdi-31-a/,"пр-т Правди, 31-А, паркінг №1, №2 пр-т Правди,31-33",,,,9999999.0,,,154500.0,,0.15-10.0 млн. грн.,,"50.5030793, 30.4367997"
201,119,car,101,101,"вул. Данькевича, 10",(Бальзака-Цветаєвої) ж/б на діл.8,Деснянський р-н,введений,-10%,https://kmb.ua/objects/127-vul-dankevicha-10/,"вул. Данькевича, 10 (Бальзака-Цветаєвої) ж/б на діл.8",,,,9999999.0,,,90750.0,,0.09-10.0 млн. грн.,,"50.5216192, 30.6150844"
202,121,car,101,103,"вул. Данькевича, 14",(перетин Бальзака та Цвєтаєвої),Деснянський р-н,введений,-30%,https://kmb.ua/objects/124-vul-dankevicha-14/,"вул. Данькевича, 14 (перетин Бальзака та Цвєтаєвої)",,,,9999999.0,,,85249.0,,0.09-10.0 млн. грн.,,"50.52201969999999, 30.6121696"
203,120,car,101,102,"вул. Данькевича, 16",,Деснянський р-н,введений,-30%,https://kmb.ua/objects/116-vul-dankevicha-16/,"вул. Данькевича, 16 ",,,,9999999.0,,,85248.0,,0.09-10.0 млн. грн.,,"50.5220208, 30.6112442"
204,123,car,102,105,"вул. М. Цвєтаєвої, 11",,Деснянський р-н,введений,-30%,https://kmb.ua/objects/126-vul-m-tsvetaevoji-11/,"вул. М. Цвєтаєвої, 11 ",,,,9999999.0,,,85251.0,,0.09-10.0 млн. грн.,,"50.5228311, 30.6113716"
205,122,car,102,104,"вул. М. Цвєтаєвої, 13","Троєщина-10, ж/б на діл. №1,2,3,4",Деснянський р-н,введений,-30%,https://kmb.ua/objects/125-vul-m-tsvetaevoji-13/,"вул. М. Цвєтаєвої, 13 Троєщина-10, ж/б на діл. №1,2,3,4",,,,9999999.0,,,85250.0,,0.09-10.0 млн. грн.,,"50.5228982, 30.6105259"
